day,site,new_customer,platform,visits,distinct_sessions,orders,gross_sales,bounces,add_to_cart,product_page_views,search_page_views
1/5/13 0:00,Tabular,1,iPad,21,20,21,2538,0,21,0,0
1/5/13 0:00,Sortly,1,iPad,0,0,0,,0,0,0,0
1/5/13 0:00,Pinnacle,,Macintosh,550,431,0,,251,18,734,1196
1/5/13 0:00,Acme,1,Android,28,19,17,1609,3,21,114,187
1/5/13 0:00,Acme,,BlackBerry,130,110,0,,64,3,117,202
1/5/13 0:00,Pinnacle,,,0,0,0,,0,0,0,0
1/5/13 0:00,Acme,1,iPhone,32,24,20,2141,4,22,68,80
1/5/13 0:00,Pinnacle,0,BlackBerry,1,0,0,,1,0,0,1
1/5/13 0:00,Acme,,Android,5917,5201,0,,2069,135,6527,16180
1/5/13 0:00,Widgetry,1,iPhone,17,17,17,2194,0,17,208,177
1/5/13 0:00,Acme,1,Windows,1009,560,565,64024,156,654,4305,8057
1/5/13 0:00,Acme,,Windows,59216,47043,0,,24425,2303,105855,261762
1/5/13 0:00,Acme,1,BlackBerry,1,0,0,16,0,0,0,0
1/5/13 0:00,Sortly,1,Other,31,25,14,1473,4,18,78,100
1/5/13 0:00,Sortly,0,iPad,1,0,0,,0,0,4,4
1/5/13 0:00,Sortly,,iPad,4,3,0,,3,0,5,2
1/5/13 0:00,Sortly,0,Macintosh,1,0,0,53,0,0,0,1
1/5/13 0:00,Sortly,0,BlackBerry,0,0,0,,0,0,0,0
1/5/13 0:00,Pinnacle,1,iPhone,1,0,0,58,0,0,2,2
1/5/13 0:00,Sortly,0,iPhone,329,278,35,4297,80,88,396,499
1/5/13 0:00,Pinnacle,0,Android,2,2,0,19,0,0,4,9
1/5/13 0:00,Acme,1,Other,9,6,4,411,1,5,52,82
1/5/13 0:00,Acme,,Other,3504,2703,0,,2669,19,2648,6117
1/5/13 0:00,Pinnacle,1,Linux,0,0,0,41,0,0,0,1
1/5/13 0:00,Acme,0,Windows,8651,5892,1462,211474,1316,2634,33491,68105
1/5/13 0:00,Acme,0,Android,277,200,29,3637,49,71,728,1533
1/5/13 0:00,Pinnacle,,iPad,390,320,0,,167,10,498,765
1/5/13 0:00,Pinnacle,0,Other,0,0,0,,0,0,0,0
1/5/13 0:00,Acme,1,Linux,4,2,2,290,1,3,21,58
1/6/13 0:00,Pinnacle,,Android,93,73,0,,50,2,88,153
1/6/13 0:00,Acme,0,Android,253,186,27,3539,48,66,701,1514
1/6/13 0:00,Acme,,Other,3621,2839,0,,2770,25,3024,6511
1/6/13 0:00,Acme,,BlackBerry,118,100,0,,60,3,101,189
1/6/13 0:00,Sortly,1,Android,15,10,3,283,6,7,18,39
1/6/13 0:00,Acme,,Linux,1621,1534,0,,1397,11,1111,2366
1/6/13 0:00,Widgetry,1,iPhone,22,21,22,2655,0,22,321,298
1/6/13 0:00,Pinnacle,1,Windows,8,3,3,480,2,3,13,24
1/6/13 0:00,Acme,0,BlackBerry,10,8,0,51,2,2,6,15
1/6/13 0:00,Pinnacle,,BlackBerry,4,3,0,,3,0,4,5
1/6/13 0:00,Pinnacle,,Macintosh,648,495,0,,303,21,830,1419
1/6/13 0:00,Pinnacle,1,Android,0,0,0,29,0,0,0,0
1/6/13 0:00,Sortly,,Android,501,403,0,,219,26,851,1534
1/6/13 0:00,Acme,1,Windows,1097,619,624,69435,177,719,4238,8325
1/6/13 0:00,Acme,1,Macintosh,491,268,266,34400,88,308,2028,3857
1/6/13 0:00,Sortly,,iPhone,3487,3002,0,,1465,154,4939,7555
1/6/13 0:00,Sortly,1,Windows,0,0,0,,0,0,0,0
1/6/13 0:00,Sortly,0,BlackBerry,0,0,0,,0,0,0,0
1/6/13 0:00,Pinnacle,,Linux,9,8,0,,7,0,6,10
1/6/13 0:00,Acme,1,Other,9,5,4,487,1,6,30,53
1/6/13 0:00,Pinnacle,,SymbianOS,0,0,0,,0,0,0,1
1/6/13 0:00,Acme,,Macintosh,28706,20475,0,,13547,1330,49682,121450
1/6/13 0:00,Acme,0,Linux,42,27,6,747,7,13,161,322
1/6/13 0:00,Botly,1,Android,13,13,13,1559,0,13,0,1
1/6/13 0:00,Pinnacle,0,Macintosh,68,54,7,2200,16,16,174,348
1/6/13 0:00,Sortly,,Windows,1,0,0,,0,0,0,2
1/6/13 0:00,Pinnacle,,,0,0,0,,0,0,0,0
1/6/13 0:00,Tabular,,iPad,3354,2739,0,,416,415,0,1
1/6/13 0:00,Sortly,,Other,3807,3250,0,,2205,137,5318,7969
1/6/13 0:00,Pinnacle,0,iPad,30,25,3,1404,7,8,75,124
1/6/13 0:00,Acme,,iPhone,7661,7280,0,,2829,159,6195,11153
1/6/13 0:00,Sortly,1,Macintosh,0,0,0,,0,0,0,0
1/6/13 0:00,Tabular,1,iPad,27,26,27,4439,0,27,0,0
1/6/13 0:00,Acme,0,Windows,8637,5912,1601,231248,1368,2777,32270,69588
1/6/13 0:00,Acme,0,iPad,2716,1881,504,79178,492,914,9893,16932
1/6/13 0:00,Sortly,1,iPhone,39,30,15,1582,12,19,58,61
1/6/13 0:00,Sortly,,Macintosh,1,1,0,,1,0,1,0
1/6/13 0:00,Pinnacle,0,Other,0,0,0,22,0,0,1,2
1/6/13 0:00,Pinnacle,0,BlackBerry,1,0,0,,0,0,1,2
1/6/13 0:00,Pinnacle,,iPad,436,354,0,,195,15,585,832
1/6/13 0:00,Acme,1,Android,28,19,17,1663,4,20,98,194
1/6/13 0:00,Pinnacle,1,iPad,4,2,1,309,1,2,9,13
1/6/13 0:00,Acme,,Windows,59148,46881,0,,24741,2364,100894,261784
1/6/13 0:00,Sortly,1,Other,29,23,13,1358,4,16,75,95
1/6/13 0:00,Acme,1,BlackBerry,0,0,0,,0,0,1,1
1/6/13 0:00,Pinnacle,0,Android,2,1,0,4,0,1,6,13
1/6/13 0:00,Acme,,SymbianOS,4,4,0,,2,0,2,5
1/6/13 0:00,Sortly,,iPad,4,4,0,,3,0,4,3
1/6/13 0:00,Acme,1,iPad,283,158,153,19740,47,185,1140,1751
1/6/13 0:00,Widgetry,0,iPhone,124,117,124,17730,0,124,1798,1644
1/6/13 0:00,Pinnacle,,Other,112,72,0,,88,1,34,157
1/6/13 0:00,Sortly,0,iPad,1,1,0,45,0,0,1,2
1/6/13 0:00,Pinnacle,0,iPhone,11,9,1,495,3,3,17,15
1/6/13 0:00,Acme,1,iPhone,26,22,16,1489,2,18,60,79
1/6/13 0:00,Sortly,0,Macintosh,0,0,0,9,0,0,1,4
1/6/13 0:00,Pinnacle,0,Windows,53,44,7,2483,11,15,183,329
1/6/13 0:00,Acme,0,Other,55,40,7,966,9,14,205,469
1/6/13 0:00,Pinnacle,1,iPhone,1,0,1,140,0,1,1,1
1/6/13 0:00,Widgetry,,iPhone,4353,3424,0,,55,406,29780,43668
1/6/13 0:00,Pinnacle,,iPhone,304,256,0,,154,7,307,332
1/6/13 0:00,Sortly,0,iPhone,320,273,36,4528,87,88,437,557
1/6/13 0:00,Acme,0,Macintosh,7540,4853,1132,184926,2376,1865,23694,50031
1/6/13 0:00,Acme,,iPad,19685,15327,0,,6598,910,34578,68790
1/6/13 0:00,Sortly,0,Windows,1,0,0,,0,0,0,0
1/6/13 0:00,Acme,,Android,5808,5104,0,,2025,128,6252,16229
1/6/13 0:00,Pinnacle,0,Linux,1,0,0,24,0,1,1,1
1/6/13 0:00,Sortly,0,Android,55,47,3,502,16,16,88,132
1/6/13 0:00,Acme,0,iPhone,446,369,43,5504,75,101,677,1019
1/6/13 0:00,Botly,,Android,1088,887,0,,479,98,694,1865
1/6/13 0:00,Acme,,,3,3,0,,3,0,1,4
1/6/13 0:00,Tabular,0,iPad,182,174,182,30928,0,182,0,0
1/6/13 0:00,Pinnacle,,Windows,821,675,0,,364,20,1012,1776
1/6/13 0:00,Botly,0,Android,25,24,25,3307,0,25,9,11
1/6/13 0:00,Acme,1,Linux,6,3,3,271,2,3,14,30
1/6/13 0:00,Pinnacle,1,Macintosh,8,4,3,1141,1,4,24,41
1/6/13 0:00,Sortly,0,Other,129,112,28,3166,20,62,410,562
1/6/13 0:00,Sortly,,Linux,0,0,0,,0,0,0,0
1/7/13 0:00,Acme,,Windows,67695,54377,0,,26961,2618,111106,292872
1/7/13 0:00,Sortly,0,Macintosh,1,0,0,27,0,1,2,1
1/7/13 0:00,Pinnacle,,,0,0,0,,0,0,0,0
1/7/13 0:00,Pinnacle,0,Windows,76,64,10,4027,16,21,172,340
1/7/13 0:00,Pinnacle,0,Android,4,2,0,34,0,1,4,12
1/7/13 0:00,Acme,1,Macintosh,389,214,213,27269,73,246,1519,2877
1/7/13 0:00,Sortly,0,iPad,1,0,0,,0,0,0,0
1/7/13 0:00,Pinnacle,0,BlackBerry,0,0,0,,0,0,0,1
1/7/13 0:00,Tabular,1,iPad,14,13,14,1832,0,14,0,0
1/7/13 0:00,Acme,0,iPad,2618,1862,388,59404,453,729,8465,15406
1/7/13 0:00,Sortly,,iPhone,3528,3041,0,,1554,160,4931,7903
1/7/13 0:00,Acme,0,Macintosh,8660,5606,1113,179702,2505,1913,23670,51558
1/7/13 0:00,Acme,,BlackBerry,145,124,0,,73,4,121,238
1/7/13 0:00,Sortly,0,Windows,2,1,0,46,0,1,0,1
1/7/13 0:00,Pinnacle,0,Macintosh,57,46,6,1818,17,12,121,271
1/7/13 0:00,Sortly,0,Other,141,122,26,3256,30,55,396,480
1/7/13 0:00,Acme,0,Other,60,45,6,712,10,15,242,430
1/7/13 0:00,Acme,1,Android,24,17,14,1291,3,18,75,131
1/7/13 0:00,Pinnacle,0,Other,0,0,0,,0,0,0,0
1/7/13 0:00,Pinnacle,1,Windows,7,4,3,727,1,4,16,36
1/7/13 0:00,Acme,0,Android,381,276,27,3380,76,69,814,1904
1/7/13 0:00,Sortly,1,Other,25,21,12,1550,3,16,52,61
1/7/13 0:00,Acme,,Macintosh,27155,19604,0,,12986,1174,43343,107412
1/7/13 0:00,Botly,0,Android,21,19,21,2154,0,21,2,4
1/7/13 0:00,Sortly,,Windows,1,1,0,,1,0,0,1
1/7/13 0:00,Sortly,,Android,528,424,0,,231,24,866,1704
1/7/13 0:00,Acme,1,Windows,1065,598,597,67315,172,696,3661,7037
1/7/13 0:00,Botly,1,Android,9,8,9,1022,0,9,0,0
1/7/13 0:00,Acme,1,BlackBerry,0,0,0,5,0,0,0,0
1/7/13 0:00,Sortly,,BlackBerry,0,0,0,,0,0,0,3
1/7/13 0:00,Widgetry,1,iPhone,14,13,14,1590,0,14,148,165
1/7/13 0:00,Acme,1,Other,7,4,2,173,1,3,15,49
1/7/13 0:00,Pinnacle,1,iPhone,1,0,0,36,0,0,1,0
1/7/13 0:00,Acme,0,Windows,14755,10291,2102,297838,2106,3730,43571,100827
1/7/13 0:00,Pinnacle,,Macintosh,580,440,0,,286,17,702,1135
1/7/13 0:00,Pinnacle,,iPad,301,241,0,,140,7,362,560
1/7/13 0:00,Botly,,Android,947,758,0,,417,83,536,1446
1/7/13 0:00,Sortly,,Linux,0,0,0,,0,0,0,0
1/7/13 0:00,Acme,,iPad,15172,11979,0,,5242,692,25217,51851
1/7/13 0:00,Widgetry,,iPhone,3933,3050,0,,51,334,23463,35887
1/7/13 0:00,Acme,0,SymbianOS,0,0,0,,0,0,0,0
1/7/13 0:00,Acme,0,Linux,57,37,7,934,11,14,160,288
1/7/13 0:00,Tabular,0,iPad,136,129,136,22504,0,136,0,0
1/7/13 0:00,Pinnacle,,Other,78,40,0,,48,0,21,154
1/7/13 0:00,Pinnacle,0,iPad,23,19,2,474,6,5,55,72
1/7/13 0:00,Pinnacle,1,Other,0,0,0,,0,0,0,0
1/7/13 0:00,Acme,,Linux,996,917,0,,776,10,2199,1725
1/7/13 0:00,Sortly,,Macintosh,1,0,0,,0,0,0,1
1/7/13 0:00,Acme,0,iPhone,876,702,53,6758,171,119,1248,2352
1/7/13 0:00,Pinnacle,,Windows,945,781,0,,427,23,1122,1831
1/7/13 0:00,Pinnacle,1,iPad,2,1,1,231,0,1,6,10
1/7/13 0:00,Pinnacle,,Android,83,68,0,,46,1,82,125
1/7/13 0:00,Acme,1,Linux,3,2,2,247,1,2,7,11
1/7/13 0:00,Pinnacle,,iPhone,244,207,0,,130,5,242,271
1/7/13 0:00,Acme,1,iPad,176,100,94,12581,28,112,636,1021
1/7/13 0:00,Acme,,iPhone,7577,7063,0,,3149,155,5769,10686
1/7/13 0:00,Sortly,0,Android,83,64,4,440,25,16,83,148
1/7/13 0:00,Pinnacle,1,Android,0,0,0,10,0,0,0,0
1/7/13 0:00,Sortly,1,Android,15,10,2,262,5,6,17,12
1/7/13 0:00,Acme,0,BlackBerry,13,10,1,59,3,2,15,35
1/7/13 0:00,Acme,,SymbianOS,4,3,0,,2,0,2,7
1/7/13 0:00,Pinnacle,0,iPhone,10,8,1,194,2,2,16,21
1/7/13 0:00,Acme,,Other,3589,2840,0,,2865,17,3202,6491
1/7/13 0:00,Sortly,1,iPhone,38,26,11,1134,11,16,47,62
1/7/13 0:00,Sortly,,iPad,3,2,0,,2,0,5,1
1/7/13 0:00,Acme,,Android,5358,4644,0,,1954,119,5249,13680
1/7/13 0:00,Acme,1,iPhone,18,15,12,1196,1,13,50,69
1/7/13 0:00,Widgetry,0,iPhone,117,112,117,15754,0,117,1447,1409
1/7/13 0:00,Pinnacle,0,Linux,0,0,0,,0,0,0,0
1/7/13 0:00,Sortly,0,iPhone,403,332,36,4377,109,84,494,596
1/7/13 0:00,Sortly,,Other,3513,2960,0,,2066,124,4825,7174
1/7/13 0:00,Tabular,,iPad,2327,1956,0,,300,280,0,2
1/7/13 0:00,Pinnacle,1,Macintosh,5,3,2,916,1,3,14,23
1/7/13 0:00,Pinnacle,,Linux,7,6,0,,5,0,4,7
1/7/13 0:00,Pinnacle,,BlackBerry,4,3,0,,2,0,3,3
1/7/13 0:00,Acme,,,52,51,0,,52,0,16,22
1/8/13 0:00,Pinnacle,1,Other,0,0,0,9,0,0,0,0
1/8/13 0:00,Acme,0,Linux,49,33,7,881,8,12,141,267
1/8/13 0:00,Pinnacle,0,Macintosh,59,49,5,1333,16,13,140,261
1/8/13 0:00,Sortly,0,Linux,0,0,0,,0,0,0,0
1/8/13 0:00,Pinnacle,0,Linux,0,0,0,,0,0,0,0
1/8/13 0:00,Pinnacle,0,Android,2,1,0,16,1,0,3,6
1/8/13 0:00,Acme,,Macintosh,24607,17730,0,,12210,1052,39731,93264
1/8/13 0:00,Pinnacle,,Linux,8,7,0,,6,0,4,8
1/8/13 0:00,Botly,1,Android,8,7,8,702,0,8,2,3
1/8/13 0:00,Pinnacle,1,iPad,3,2,1,232,1,1,3,5
1/8/13 0:00,Sortly,1,Other,28,22,14,1391,5,17,77,101
1/8/13 0:00,Pinnacle,,SymbianOS,0,0,0,,0,0,0,0
1/8/13 0:00,Pinnacle,,,3,2,0,,3,0,1,0
1/8/13 0:00,Acme,1,iPhone,19,16,12,1225,2,13,43,39
1/8/13 0:00,Pinnacle,,BlackBerry,5,4,0,,3,0,4,4
1/8/13 0:00,Pinnacle,,Android,88,68,0,,50,2,87,147
1/8/13 0:00,Acme,1,Windows,1041,581,583,67777,169,681,3618,6832
1/8/13 0:00,Widgetry,,iPhone,3701,2863,0,,52,325,21822,33478
1/8/13 0:00,Acme,,iPad,12963,10301,0,,4559,590,21439,43006
1/8/13 0:00,Sortly,0,iPhone,354,287,33,4321,94,80,410,477
1/8/13 0:00,Tabular,,iPad,2233,1868,0,,293,262,1,2
1/8/13 0:00,Sortly,,Windows,1,1,0,,1,0,1,0
1/8/13 0:00,Acme,0,Android,254,183,21,2304,49,55,656,1423
1/8/13 0:00,Pinnacle,0,Windows,75,60,9,2470,17,21,180,304
1/8/13 0:00,Sortly,,Other,3251,2746,0,,1918,114,4331,6430
1/8/13 0:00,Pinnacle,0,BlackBerry,0,0,0,51,0,0,0,0
1/8/13 0:00,Acme,0,iPhone,533,422,42,5613,114,94,779,1157
1/8/13 0:00,Acme,,Linux,1029,955,0,,837,9,931,1603
1/8/13 0:00,Pinnacle,,iPad,313,257,0,,144,10,408,597
1/8/13 0:00,Acme,,iPhone,5827,5507,0,,2316,123,4577,7907
1/8/13 0:00,Pinnacle,0,Other,0,0,0,,0,0,1,2
1/8/13 0:00,Pinnacle,,Macintosh,593,464,0,,290,17,741,1127
1/8/13 0:00,Tabular,1,iPad,14,13,14,1943,0,14,0,0
1/8/13 0:00,Pinnacle,1,BlackBerry,0,0,0,,0,0,0,0
1/8/13 0:00,Sortly,,iPad,3,2,0,,2,0,6,1
1/8/13 0:00,Acme,1,iPad,159,90,87,11273,27,103,586,842
1/8/13 0:00,Sortly,,Android,411,333,0,,189,20,676,1217
1/8/13 0:00,Pinnacle,1,Android,1,0,0,28,0,0,0,0
1/8/13 0:00,Pinnacle,1,Windows,12,7,5,1312,2,6,31,41
1/8/13 0:00,Widgetry,0,iPhone,121,116,121,16253,0,121,1625,1416
1/8/13 0:00,Pinnacle,,Other,93,54,0,,67,0,24,160
1/8/13 0:00,Sortly,0,Android,73,54,4,391,21,15,81,128
1/8/13 0:00,Sortly,,Linux,0,0,0,,0,0,0,0
1/8/13 0:00,Acme,,Windows,61601,49255,0,,25485,2404,104144,259883
1/8/13 0:00,Botly,0,Android,23,22,23,2823,0,23,4,4
1/8/13 0:00,Acme,0,Other,49,35,6,694,9,12,142,308
1/8/13 0:00,Acme,0,Macintosh,7689,4882,1051,170884,2357,1772,21135,42498
1/8/13 0:00,Sortly,,Macintosh,1,1,0,,1,0,1,5
1/8/13 0:00,Acme,1,BlackBerry,1,0,0,30,0,1,1,0
1/8/13 0:00,Sortly,1,Android,13,8,3,233,4,5,22,37
1/8/13 0:00,Sortly,0,Windows,1,0,0,5,0,0,0,0
1/8/13 0:00,Sortly,,iPhone,2613,2266,0,,1162,120,3720,5370
1/8/13 0:00,Acme,1,Android,21,14,12,1163,3,15,86,189
1/8/13 0:00,Acme,1,Macintosh,369,205,203,24539,66,233,1412,2564
1/8/13 0:00,Acme,1,Other,7,4,4,316,1,4,21,55
1/8/13 0:00,Sortly,1,Windows,0,0,0,,0,0,0,0
1/8/13 0:00,Tabular,0,iPad,126,121,126,21553,0,126,0,0
1/8/13 0:00,Pinnacle,,Windows,1003,824,0,,450,24,1323,2095
1/8/13 0:00,Acme,,Android,4364,3820,0,,1623,91,4415,10994
1/8/13 0:00,Acme,1,Linux,4,2,2,201,1,2,7,14
1/8/13 0:00,Sortly,0,iPad,1,0,0,,0,0,0,1
1/8/13 0:00,Pinnacle,0,iPad,24,18,3,646,5,6,72,95
1/8/13 0:00,Acme,,SymbianOS,5,4,0,,3,0,2,4
1/8/13 0:00,Acme,,BlackBerry,118,103,0,,62,2,109,190
1/8/13 0:00,Acme,0,Windows,12383,8419,1946,278112,1899,3463,38728,81392
1/8/13 0:00,Pinnacle,1,iPhone,1,0,0,79,0,1,2,3
1/8/13 0:00,Acme,,Other,2975,2222,0,,2250,18,1964,4808
1/8/13 0:00,Pinnacle,1,Macintosh,4,2,2,426,1,2,5,10
1/8/13 0:00,Sortly,1,iPhone,39,26,10,1269,11,14,52,60
1/8/13 0:00,Sortly,0,Other,147,127,25,3189,31,55,385,465
1/8/13 0:00,Sortly,0,Macintosh,1,0,0,23,0,0,1,1
1/8/13 0:00,Acme,,,68,67,0,5,68,0,24,18
1/8/13 0:00,Pinnacle,0,iPhone,11,8,1,361,2,2,15,18
1/8/13 0:00,Acme,0,BlackBerry,12,8,0,26,3,3,20,30
1/8/13 0:00,Pinnacle,,iPhone,255,218,0,,141,5,278,301
1/8/13 0:00,Sortly,0,BlackBerry,0,0,0,,0,0,0,0
1/8/13 0:00,Acme,0,iPad,2135,1495,362,55730,393,674,7242,11754
1/8/13 0:00,Widgetry,1,iPhone,14,13,14,1754,0,14,147,148
1/8/13 0:00,Botly,,Android,911,733,0,,408,76,536,1420
1/9/13 0:00,Pinnacle,,Macintosh,594,451,0,,287,20,777,1273
1/9/13 0:00,Sortly,1,iPhone,43,29,13,1375,13,17,59,58
1/9/13 0:00,Acme,,Android,4298,3783,0,,1561,97,4464,11186
1/9/13 0:00,Acme,,iPad,12949,10316,0,,4494,603,21974,43863
1/9/13 0:00,Acme,0,Macintosh,7329,4656,1022,167433,2255,1720,20624,41939
1/9/13 0:00,Pinnacle,0,iPhone,9,7,0,125,2,2,17,24
1/9/13 0:00,Acme,1,Android,21,14,12,1077,2,13,71,140
1/9/13 0:00,Pinnacle,1,Other,0,0,0,,0,0,0,0
1/9/13 0:00,Sortly,,Macintosh,1,0,0,,0,0,1,1
1/9/13 0:00,Sortly,0,Android,67,52,3,310,20,16,99,174
1/9/13 0:00,Acme,0,Other,50,36,6,641,8,14,170,341
1/9/13 0:00,Tabular,0,iPad,124,118,124,20868,0,124,0,0
1/9/13 0:00,Acme,1,BlackBerry,1,0,0,35,0,1,0,1
1/9/13 0:00,Sortly,0,iPhone,313,253,31,3658,89,74,366,457
1/9/13 0:00,Acme,,SymbianOS,4,3,0,,2,0,2,3
1/9/13 0:00,Acme,,Linux,1337,1266,0,,1146,10,1086,1984
1/9/13 0:00,Pinnacle,,,0,0,0,,0,0,0,0
1/9/13 0:00,Acme,1,Macintosh,359,198,195,24721,64,225,1339,2607
1/9/13 0:00,Acme,,Windows,61498,49316,0,,25436,2396,103545,258906
1/9/13 0:00,Botly,,Android,908,733,0,,403,77,593,1495
1/9/13 0:00,Acme,,BlackBerry,113,96,0,,57,3,104,182
1/9/13 0:00,Pinnacle,,BlackBerry,4,3,0,,2,0,5,4
1/9/13 0:00,Pinnacle,,Other,78,46,0,,58,0,13,122
1/9/13 0:00,Acme,,,63,63,0,,63,0,22,15
1/9/13 0:00,Tabular,1,iPad,13,12,13,1858,0,13,0,0
1/9/13 0:00,Acme,,Other,3073,2370,0,,2355,18,2329,5239
1/9/13 0:00,Sortly,0,Other,153,130,27,3443,36,59,417,553
1/9/13 0:00,Pinnacle,,iPhone,262,220,0,,142,6,283,294
1/9/13 0:00,Acme,1,iPhone,22,17,12,1530,2,14,52,51
1/9/13 0:00,Sortly,1,Other,25,20,13,1409,4,16,64,78
1/9/13 0:00,Acme,0,Linux,52,36,7,754,10,14,179,337
1/9/13 0:00,Pinnacle,1,iPhone,2,1,1,190,1,1,4,4
1/9/13 0:00,Pinnacle,1,Macintosh,6,3,3,554,1,3,12,17
1/9/13 0:00,Sortly,0,iPad,0,0,0,15,0,0,0,1
1/9/13 0:00,Pinnacle,,Linux,9,7,0,,7,0,12,10
1/9/13 0:00,Botly,0,Android,23,21,23,2631,0,23,1,3
1/9/13 0:00,Acme,,iPhone,5675,5379,0,,2184,120,4627,8021
1/9/13 0:00,Sortly,,iPad,4,2,0,,3,0,3,2
1/9/13 0:00,Acme,0,SymbianOS,0,0,0,,0,0,0,0
1/9/13 0:00,Sortly,,iPhone,2453,2148,0,,1045,113,3471,5205
1/9/13 0:00,Sortly,0,Macintosh,0,0,0,,0,0,0,0
1/9/13 0:00,Pinnacle,1,Windows,14,7,6,1572,2,8,27,32
1/9/13 0:00,Acme,1,Windows,1059,595,590,65785,170,689,3560,6662
1/9/13 0:00,Sortly,,Linux,0,0,0,,0,0,0,9
1/9/13 0:00,Sortly,,SymbianOS,0,0,0,,0,0,0,0
1/9/13 0:00,Sortly,0,Windows,1,1,0,,0,0,2,2
1/9/13 0:00,Sortly,,Android,397,317,0,,178,18,656,1212
1/9/13 0:00,Acme,0,BlackBerry,9,7,0,34,3,1,5,18
1/9/13 0:00,Sortly,1,Android,10,7,2,127,4,3,8,13
1/9/13 0:00,Pinnacle,0,Macintosh,59,46,7,4168,14,16,148,266
1/9/13 0:00,Tabular,,iPad,2173,1811,0,,279,264,5,4
1/9/13 0:00,Widgetry,0,iPhone,122,118,122,17019,0,122,1595,1499
1/9/13 0:00,Sortly,1,Linux,0,0,0,,0,0,0,0
1/9/13 0:00,Pinnacle,0,Android,2,1,0,,1,1,3,2
1/9/13 0:00,Widgetry,,iPhone,3664,2862,0,,48,329,22108,33613
1/9/13 0:00,Pinnacle,0,iPad,23,17,3,909,5,7,52,78
1/9/13 0:00,Sortly,,Other,3234,2742,0,,1907,112,4366,6598
1/9/13 0:00,Pinnacle,0,Windows,76,60,9,2531,17,20,192,324
1/9/13 0:00,Widgetry,1,iPhone,14,13,14,1503,0,14,147,150
1/9/13 0:00,Acme,,Macintosh,24299,17505,0,,11937,1056,39632,93046
1/9/13 0:00,Acme,1,iPad,159,89,84,10782,24,102,567,835
1/9/13 0:00,Sortly,,Windows,1,0,0,,1,0,0,1
1/9/13 0:00,Acme,0,iPad,2000,1404,350,53093,358,662,6789,11046
1/9/13 0:00,Pinnacle,,Windows,1028,855,0,,452,25,1304,2278
1/9/13 0:00,Acme,1,Other,5,3,2,221,0,3,29,47
1/9/13 0:00,Acme,1,Linux,5,2,2,197,1,3,9,22
1/9/13 0:00,Botly,1,Android,8,7,8,934,0,8,0,0
1/9/13 0:00,Acme,0,iPhone,441,359,45,5784,82,93,667,976
1/9/13 0:00,Acme,0,Android,229,170,25,2682,46,59,548,1207
1/9/13 0:00,Acme,0,Windows,11654,7868,1944,279393,1762,3448,37288,77804
1/9/13 0:00,Pinnacle,0,BlackBerry,0,0,0,,0,0,0,0
1/9/13 0:00,Pinnacle,,iPad,305,251,0,,137,10,419,585
1/9/13 0:00,Pinnacle,0,Other,0,0,0,45,0,0,2,4
1/9/13 0:00,Pinnacle,0,Linux,1,0,0,,0,0,1,0
1/9/13 0:00,Pinnacle,1,iPad,2,1,1,216,0,1,8,9
1/9/13 0:00,Pinnacle,,Android,79,61,0,,45,1,92,152
1/9/13 0:00,Sortly,1,Macintosh,0,0,0,,0,0,0,0
1/10/13 0:00,Acme,1,iPhone,22,19,14,1421,2,15,45,64
1/10/13 0:00,Pinnacle,,Windows,1013,834,0,,452,29,1308,2271
1/10/13 0:00,Acme,1,Windows,1051,596,594,65850,171,688,3656,7129
1/10/13 0:00,Acme,1,Linux,5,2,2,207,1,3,11,27
1/10/13 0:00,Pinnacle,,Other,89,55,0,,69,0,18,115
1/10/13 0:00,Acme,,SymbianOS,5,4,0,,2,0,2,8
1/10/13 0:00,Widgetry,1,iPhone,16,15,16,1920,0,16,225,198
1/10/13 0:00,Acme,,Linux,1054,972,0,,838,9,1989,1763
1/10/13 0:00,Sortly,0,iPad,1,0,0,41,0,0,1,1
1/10/13 0:00,Sortly,0,Other,156,131,28,3706,40,59,393,489
1/10/13 0:00,Pinnacle,0,BlackBerry,0,0,0,,0,0,0,0
1/10/13 0:00,Sortly,0,iPhone,333,271,33,4074,97,81,452,540
1/10/13 0:00,Pinnacle,0,Windows,84,70,10,2731,19,22,259,452
1/10/13 0:00,Pinnacle,,Linux,7,6,0,,5,0,4,4
1/10/13 0:00,Acme,,Other,3649,2954,0,,2933,18,2351,5805
1/10/13 0:00,Acme,0,iPad,2162,1524,357,54748,388,673,7114,12240
1/10/13 0:00,Acme,0,SymbianOS,0,0,0,,0,0,0,0
1/10/13 0:00,Sortly,,iPhone,2984,2583,0,,1291,139,4092,6396
1/10/13 0:00,Acme,1,BlackBerry,0,0,0,,0,0,0,0
1/10/13 0:00,Pinnacle,1,Android,0,0,0,24,0,0,0,0
1/10/13 0:00,Pinnacle,1,iPhone,1,0,0,65,0,1,3,4
1/10/13 0:00,Pinnacle,0,Linux,0,0,0,51,0,0,0,0
1/10/13 0:00,Sortly,0,Macintosh,1,0,0,19,0,0,0,1
1/10/13 0:00,Sortly,1,iPhone,43,29,12,1339,14,18,61,49
1/10/13 0:00,Pinnacle,0,Macintosh,62,50,6,1923,17,13,120,240
1/10/13 0:00,Acme,1,Other,9,4,4,437,1,6,39,90
1/10/13 0:00,Sortly,1,iPad,0,0,0,5,0,0,0,0
