"id","time","station_id","district_id","latitude","longitude","PM25_Concentration","PM10_Concentration","NO2_Concentration","CO_Concentration","O3_Concentration","SO2_Concentration","weather","temperature","pressure","humidity","wind_speed","wind_direction"
"1003_289","2014-10-16 12:00:00",1003,102,39.914409,116.184239,"29","106","26","0.4","61","8","0","20","NULL","20","NULL","3"
"1003_290","2014-10-17 13:00:00",1003,102,39.914409,116.184239,"100","190","138","1.2","42","17","0","24","NULL","24","NULL","3"
"1003_291","2014-10-18 11:00:00",1003,102,39.914409,116.184239,"121","210","118","1.2","29","12","14","25","NULL","25","NULL","13"
"1003_292","2014-10-19 12:00:00",1003,102,39.914409,116.184239,"324","465","196","3.1","7","25","14","19","NULL","63","NULL","3"
"1003_293","2014-10-20 12:00:00",1003,102,39.914409,116.184239,"245","NULL","86.1","1.7","64.9","6.1","14","19","NULL","63","NULL","14"
"1003_294","2014-10-21 12:00:00",1003,102,39.914409,116.184239,"32","82","45","1.2","39","22","2","15","NULL","24","NULL","3"
"1003_295","2014-10-22 13:00:00",1003,102,39.914409,116.184239,"76","203","91","1.4","8","19","2","14","NULL","51","NULL","3"
"1003_296","2014-10-23 13:00:00",1003,102,39.914409,116.184239,"132","154","60","1.1","32","12","14","14","NULL","62","NULL","1"
"1003_297","2014-10-24 13:00:00",1003,102,39.914409,116.184239,"226","269","100","1.8","72","29","14","17","NULL","59","NULL","3"
"1003_298","2014-10-25 12:00:00",1003,102,39.914409,116.184239,"321","350","64","2.1","77","14","14","18","NULL","68","NULL","13"
"1003_299","2014-10-26 11:00:00",1003,102,39.914409,116.184239,"10","22","19","0.3","68","3","0","19","NULL","15","NULL","14"
"1003_300","2014-10-27 12:00:00",1003,102,39.914409,116.184239,"37","100","51","1","36","23","1","14","NULL","25","NULL","3"
"1003_302","2014-10-29 13:00:00",1003,102,39.914409,116.184239,"92","117","81","1","49","26","1","16","NULL","40","NULL","1"
"1003_303","2014-10-30 12:00:00",1003,102,39.914409,116.184239,"136","160","109","1.6","12","17","2","15","NULL","54","NULL","14"
"1003_304","2014-10-31 12:00:00",1003,102,39.914409,116.184239,"124","149","107","1.7","8","17","2","15","NULL","71","NULL","23"
"1003_305","2014-11-01 13:00:00",1003,102,39.914409,116.184239,"12","NULL","19","0.3","61","2","1","15","NULL","26","NULL","14"
"1003_306","2014-11-02 12:00:00",1003,102,39.914409,116.184239,"4","7","15","0.3","68","3","0","14","NULL","14","NULL","24"
"1003_307","2014-11-03 12:00:00",1003,102,39.914409,116.184239,"14","19","12","0.3","78","3","0","19","NULL","17","NULL","3"
"1003_308","2014-11-04 11:00:00",1003,102,39.914409,116.184239,"57","103","56","0.9","27","17","0","16","NULL","29","NULL","23"
"1003_309","2014-11-05 13:00:00",1003,102,39.914409,116.184239,"6","34","9","0.2","76","3","0","20","NULL","14","NULL","2"
"1003_310","2014-11-06 11:00:00",1003,102,39.914409,116.184239,"8","24","19","0.3","56","2","1","12","NULL","21","NULL","1"
"1003_311","2014-11-07 11:00:00",1003,102,39.914409,116.184239,"46","70","61","1.8","12","25","1","8","NULL","40","NULL","13"
"1003_312","2014-11-08 12:00:00",1003,102,39.914409,116.184239,"66","80.2","46.2","1.2","48.2","28.6","0","12","NULL","34","NULL","3"
"1003_313","2014-11-09 12:00:00",1003,102,39.914409,116.184239,"50","NULL","62.1","1.2","43.4","17.8","0","15","NULL","28","NULL","3"
"1003_314","2014-11-10 12:00:00",1003,102,39.914409,116.184239,"69","NULL","78","1.4","36","16","1","15","NULL","26","NULL","3"
"1003_315","2014-11-11 12:00:00",1003,102,39.914409,116.184239,"14","54","11","0.3","67","3","2","11","NULL","27","NULL","4"
"1003_316","2014-11-12 11:00:00",1003,102,39.914409,116.184239,"4","29","8","0.3","80","2","0","7","NULL","13","NULL","24"
"1003_317","2014-11-13 11:00:00",1003,102,39.914409,116.184239,"39","67","47","1","44","11","0","11","NULL","17","NULL","13"
"1003_318","2014-11-14 12:00:00",1003,102,39.914409,116.184239,"26","40","40","0.9","28","21","0","13","NULL","17","NULL","23"
"1003_319","2014-11-15 13:00:00",1003,102,39.914409,116.184239,"79","115","90","1.5","14","40","1","8","NULL","27","NULL","13"
"1003_320","2014-11-16 13:00:00",1003,102,39.914409,116.184239,"12","19.3","15.5","0.3","65","4.7","0","12","NULL","28","NULL","2"
"1003_321","2014-11-17 13:00:00",1003,102,39.914409,116.184239,"7","NULL","16","0.4","67","4","0","11","NULL","21","NULL","14"
"1003_322","2014-11-18 13:00:00",1003,102,39.914409,116.184239,"54","72","73","1.4","17","47","0","11","NULL","25","NULL","3"
"1003_323","2014-11-19 13:00:00",1003,102,39.914409,116.184239,"223","291","124","3.1","8","86","14","8","NULL","47","NULL","14"
"1003_324","2014-11-20 13:00:00",1003,102,39.914409,116.184239,"267","283","123","2.8","5","64","14","6","NULL","65","NULL","24"
"1003_325","2014-11-21 11:00:00",1003,102,39.914409,116.184239,"142","244","129","2.9","12","35","14","13","NULL","26","NULL","23"
"1003_326","2014-11-22 11:00:00",1003,102,39.914409,116.184239,"21","26.6","44.4","0.8","33.9","19.2","0","10","NULL","18","NULL","13"
"1003_327","2014-11-23 13:00:00",1003,102,39.914409,116.184239,"122","181","96","2","8","44","2","10","NULL","43","NULL","13"
"1003_328","2014-11-24 12:00:00",1003,102,39.914409,116.184239,"37","60","62","1.2","19","41","0","12","NULL","18","NULL","13"
"1003_329","2014-11-25 13:00:00",1003,102,39.914409,116.184239,"121","160","111","2.3","9","57","14","8","NULL","43","NULL","3"
"1003_330","2014-11-26 13:00:00",1003,102,39.914409,116.184239,"213","251","123","3","8","73","14","6","NULL","68","NULL","3"
"1003_331","2014-11-27 13:00:00",1003,102,39.914409,116.184239,"18","33","41","0.6","35","6","2","7","NULL","19","NULL","14"
"1003_332","2014-11-28 13:00:00",1003,102,39.914409,116.184239,"68","130","54","1.2","50","28","0","9","NULL","38","NULL","3"
"1003_333","2014-11-29 11:00:00",1003,102,39.914409,116.184239,"207","295","101","3.4","4","36","14","4","NULL","78","NULL","13"
"1003_334","2014-11-30 12:00:00",1003,102,39.914409,116.184239,"22","153","11","0.3","3","5","1","6","NULL","14","NULL","24"
"1003_335","2014-12-01 12:00:00",1003,102,39.914409,116.184239,"NULL","8","10","0.4","58","6","0","-1","NULL","16","NULL","14"
"1003_336","2014-12-02 11:00:00",1003,102,39.914409,116.184239,"49","76.9","47.9","1.5","27.8","36.9","0","0","NULL","20","NULL","3"
"1003_337","2014-12-03 12:00:00",1003,102,39.914409,116.184239,"8","11.9","12.8","0.4","61.2","7.3","0","0","NULL","10","NULL","24"
"1003_338","2014-12-04 13:00:00",1003,102,39.914409,116.184239,"9","21","8","0.4","70","7","0","1","NULL","14","NULL","24"
"1003_339","2014-12-05 13:00:00",1003,102,39.914409,116.184239,"6","9","16","0.3","66","6","0","4","NULL","13","NULL","24"
"1003_340","2014-12-06 11:00:00",1003,102,39.914409,116.184239,"27","29","58","1.1","23","21","0","4","NULL","16","NULL","23"
"1003_341","2014-12-07 12:00:00",1003,102,39.914409,116.184239,"8","24","14","0.4","56","4","0","4","NULL","14","NULL","2"
"1003_342","2014-12-08 11:00:00",1003,102,39.914409,116.184239,"30","47","58","1.2","20","35","0","2","NULL","29","NULL","1"
"1003_343","2014-12-09 13:00:00",1003,102,39.914409,116.184239,"154","202","103","3.6","6","70","14","0","NULL","50","NULL","13"
"1003_344","2014-12-10 13:00:00",1003,102,39.914409,116.184239,"48","254","12","0.4","60","5","0","5","NULL","18","8.5","24"
"1003_345","2014-12-11 12:00:00",1003,102,39.914409,116.184239,"7","NULL","12","0.3","67","5","0","3","NULL","20","3","4"
"1003_346","2014-12-12 12:00:00",1003,102,39.914409,116.184239,"8","65","14","0.4","55","8","0","3","NULL","15","15.5","24"
"1003_347","2014-12-13 13:00:00",1003,102,39.914409,116.184239,"42","76","20","0.9","48","21","0","4","NULL","16","8.5","2"
"1003_348","2014-12-14 13:00:00",1003,102,39.914409,116.184239,"43","60","43","1.4","22","40","0","5","NULL","15","8.5","3"
"1003_349","2014-12-15 13:00:00",1003,102,39.914409,116.184239,"13","91","7","0.3","69","10","0","3","NULL","20","24","2"
"1003_350","2014-12-16 12:00:00",1003,102,39.914409,116.184239,"8","29","8","0.3","65","4","0","-1","NULL","18","15.5","24"
"1003_351","2014-12-17 13:00:00",1003,102,39.914409,116.184239,"113","182.5","90.7","2.3","15.5","68.2","0","3","NULL","20","3","3"
"1003_352","2014-12-18 13:00:00",1003,102,39.914409,116.184239,"109","152","90","3.8","5","94","14","2","NULL","45","3","1"
"1003_353","2014-12-19 11:00:00",1003,102,39.914409,116.184239,"6","18","12","0.3","64","8","0","5","NULL","21","8.5","2"
"1003_354","2014-12-20 13:00:00",1003,102,39.914409,116.184239,"7","NULL","15","0.4","54","6","1","3","NULL","16","8.5","2"
"1003_355","2014-12-21 11:00:00",1003,102,39.914409,116.184239,"12","78","29","0.6","39","44","1","3","NULL","22","8.5","2"
"1003_356","2014-12-22 11:00:00",1003,102,39.914409,116.184239,"42","56","63","1.7","22","23","14","7","NULL","20","8.5","23"
"1003_357","2014-12-23 12:00:00",1003,102,39.914409,116.184239,"78","97","91","2.7","10","82","0","6","NULL","24","3","13"
"1003_358","2014-12-24 11:00:00",1003,102,39.914409,116.184239,"13","24","26","0.5","50","13","0","4","NULL","23","8.5","14"
"1003_359","2014-12-25 11:00:00",1003,102,39.914409,116.184239,"18","24","41","0.9","40","30","0","7","NULL","21","3","1"
"1003_360","2014-12-26 11:00:00",1003,102,39.914409,116.184239,"104","166","103","4.2","4","73","14","2","NULL","38","8.5","13"
"1003_361","2014-12-27 11:00:00",1003,102,39.914409,116.184239,"148","210","130","5.5","6","74","14","5","NULL","34","3","3"
"1003_362","2014-12-28 12:00:00",1003,102,39.914409,116.184239,"52","65","52","1.2","30","34","0","9","NULL","19","15.5","2"
"1003_363","2014-12-29 11:00:00",1003,102,39.914409,116.184239,"71","135","93","3.2","8","42","0","12","NULL","15","15.5","24"
"1003_364","2014-12-30 12:00:00",1003,102,39.914409,116.184239,"20","NULL","49","0.7","31","12","1","6","NULL","21","3","14"
"1003_365","2014-12-31 12:00:00",1003,102,39.914409,116.184239,"11","46.1","7.1","0.3","59.8","6.8","0","-1","NULL","14","24","24"
"1004_274","2014-10-01 12:00:00",1004,103,39.815128,116.17115,"68","115","67.5","0.9","7.9","6.4","4","10","NULL","90","NULL","24"
"1004_275","2014-10-02 13:00:00",1004,103,39.815128,116.17115,"77","NULL","42.2","0.9","50.7","5.5","0","21","NULL","60","NULL","2"
"1004_276","2014-10-03 12:00:00",1004,103,39.815128,116.17115,"113","128.7","43.6","2.3","23.7","15","4","15","NULL","75","NULL","14"
"1004_277","2014-10-04 11:00:00",1004,103,39.815128,116.17115,"49","NULL","17.6","0.8","58.9","4.3","2","17","NULL","73","NULL","24"
"1004_278","2014-10-05 11:00:00",1004,103,39.815128,116.17115,"5","NULL","5.8","0.3","68.3","5.1","0","19","NULL","33","NULL","14"
"1004_279","2014-10-06 11:00:00",1004,103,39.815128,116.17115,"19","57.6","37.3","0.4","47.7","6.1","0","21","NULL","26","NULL","3"
"1004_280","2014-10-07 13:00:00",1004,103,39.815128,116.17115,"93","126.4","67.9","1","69.3","13.1","0","19","NULL","42","NULL","13"
"1004_281","2014-10-08 12:00:00",1004,103,39.815128,116.17115,"244","248.8","81.2","1.9","57.1","23.6","14","19","NULL","63","NULL","4"
"1004_282","2014-10-09 11:00:00",1004,103,39.815128,116.17115,"341","NULL","78.8","2.2","33.8","12.7","14","20","NULL","65","NULL","14"
"1004_284","2014-10-11 12:00:00",1004,103,39.815128,116.17115,"267","NULL","85.6","1.9","23.9","8.3","14","20","NULL","75","NULL","14"
"1004_285","2014-10-12 12:00:00",1004,103,39.815128,116.17115,"3","NULL","NULL","NULL","NULL","NULL","2","17","NULL","20","NULL","14"
"1004_286","2014-10-13 12:00:00",1004,103,39.815128,116.17115,"9","NULL","10.9","0.2","50.4","3.2","0","15","NULL","16","NULL","14"
"1004_287","2014-10-14 12:00:00",1004,103,39.815128,116.17115,"36","82.7","63.5","0.6","39.1","7.4","0","21","NULL","26","NULL","23"
"1004_288","2014-10-15 12:00:00",1004,103,39.815128,116.17115,"10","109.4","12.3","0.2","71.5","2","0","21","NULL","15","NULL","24"
"1004_289","2014-10-16 13:00:00",1004,103,39.815128,116.17115,"27","87.5","25.4","0.4","70.2","10.5","0","19","NULL","19","NULL","23"
"1004_290","2014-10-17 12:00:00",1004,103,39.815128,116.17115,"92","172.6","109.2","1","55.8","19","0","23","NULL","27","NULL","23"
"1004_291","2014-10-18 12:00:00",1004,103,39.815128,116.17115,"164","249.3","137.9","1.3","52.7","20","14","23","NULL","33","NULL","1"
"1004_292","2014-10-19 12:00:00",1004,103,39.815128,116.17115,"411","457.4","176.5","2.7","5","33.4","14","19","NULL","57","NULL","23"
"1004_293","2014-10-20 12:00:00",1004,103,39.815128,116.17115,"388","NULL","120.6","1.9","18.6","7.9","14","19","NULL","69","NULL","23"
"1004_294","2014-10-21 13:00:00",1004,103,39.815128,116.17115,"82","NULL","36.3","0.9","43.5","22.4","2","15","NULL","27","NULL","2"
"1004_295","2014-10-22 12:00:00",1004,103,39.815128,116.17115,"85","191.1","76","1.2","2","16.6","2","13","NULL","60","NULL","23"
"1004_296","2014-10-23 12:00:00",1004,103,39.815128,116.17115,"158","181.4","60","1.2","15.7","10.1","14","17","NULL","55","NULL","14"
"1004_297","2014-10-24 11:00:00",1004,103,39.815128,116.17115,"234","260.6","82","1.7","24","25.3","14","19","NULL","59","NULL","23"
"1004_298","2014-10-25 12:00:00",1004,103,39.815128,116.17115,"379","NULL","67.2","2.2","66.9","20.1","14","19","NULL","64","NULL","14"
"1004_300","2014-10-27 12:00:00",1004,103,39.815128,116.17115,"42","84.6","48.3","0.7","30.1","20.5","1","13","NULL","25","NULL","23"
"1004_302","2014-10-29 12:00:00",1004,103,39.815128,116.17115,"99","147.4","82.8","1","33","25.4","1","16","NULL","40","NULL","23"
"1004_303","2014-10-30 12:00:00",1004,103,39.815128,116.17115,"168","182.2","100.4","1.5","7.5","19.1","2","14","NULL","57","NULL","24"
"1004_304","2014-10-31 11:00:00",1004,103,39.815128,116.17115,"143","163.9","99.4","1.5","7.4","19.7","2","15","NULL","71","NULL","23"
"1004_305","2014-11-01 13:00:00",1004,103,39.815128,116.17115,"13","NULL","9.2","0.2","62.3","2","1","16","NULL","23","NULL","24"
"1004_306","2014-11-02 11:00:00",1004,103,39.815128,116.17115,"3","5","11.3","0.2","51","2","0","13","NULL","15","NULL","24"
"1004_307","2014-11-03 11:00:00",1004,103,39.815128,116.17115,"4","26.1","15.9","0.3","47.7","2.5","0","17","NULL","18","NULL","2"
"1004_308","2014-11-04 12:00:00",1004,103,39.815128,116.17115,"80","109.4","60.1","0.9","34.2","21.2","0","15","NULL","35","NULL","23"
"1004_309","2014-11-05 13:00:00",1004,103,39.815128,116.17115,"102","NULL","33.5","0.8","87.9","18.4","0","20","NULL","18","NULL","23"
"1004_310","2014-11-06 13:00:00",1004,103,39.815128,116.17115,"6","13.1","16","0.3","50.8","3.2","1","12","NULL","20","NULL","24"
"1004_311","2014-11-07 11:00:00",1004,103,39.815128,116.17115,"53","89.9","63.8","2.1","2","29.2","1","8","NULL","41","NULL","2"
"1004_312","2014-11-08 11:00:00",1004,103,39.815128,116.17115,"79","93.3","45.5","1.3","28.6","25.8","0","10","NULL","39","NULL","3"
"1004_313","2014-11-09 13:00:00",1004,103,39.815128,116.17115,"62","64.5","41.3","0.8","86.2","11.4","0","14","NULL","31","NULL","23"
"1004_314","2014-11-10 11:00:00",1004,103,39.815128,116.17115,"46","65.8","36","0.7","NULL","10.5","1","13","NULL","30","NULL","23"
"1004_315","2014-11-11 12:00:00",1004,103,39.815128,116.17115,"19","51.6","7.7","0.2","48.1","2.4","2","11","NULL","27","NULL","24"
"1004_316","2014-11-12 12:00:00",1004,103,39.815128,116.17115,"6","22.6","40.6","0.2","64.6","2","0","6","NULL","13","NULL","24"
"1004_317","2014-11-13 11:00:00",1004,103,39.815128,116.17115,"72","112","70.4","1.1","22.3","22.1","0","10","NULL","18","NULL","23"
"1004_318","2014-11-14 12:00:00",1004,103,39.815128,116.17115,"22","49.5","54.2","0.8","16.7","18.3","0","13","NULL","17","NULL","23"
"1004_319","2014-11-15 11:00:00",1004,103,39.815128,116.17115,"78","114.4","88.1","1.6","2","38.3","1","9","NULL","30","NULL","23"
"1004_320","2014-11-16 13:00:00",1004,103,39.815128,116.17115,"7","NULL","7.1","0.3","57.2","3.2","0","11","NULL","29","NULL","24"
"1004_321","2014-11-17 13:00:00",1004,103,39.815128,116.17115,"7","NULL","13.9","0.3","64.5","2.6","0","12","NULL","19","NULL","3"
"1004_322","2014-11-18 11:00:00",1004,103,39.815128,116.17115,"59","105.5","75.4","1.4","9.5","36.9","0","13","NULL","21","NULL","2"
"1004_323","2014-11-19 13:00:00",1004,103,39.815128,116.17115,"265","306.7","146.5","3","2","98","14","9","NULL","47","NULL","2"
"1004_324","2014-11-20 11:00:00",1004,103,39.815128,116.17115,"311","342.1","136.3","3.6","2","43.1","14","9","NULL","54","NULL","23"
"1004_325","2014-11-21 11:00:00",1004,103,39.815128,116.17115,"190","261.5","113","2.5","12.4","41.9","14","12","NULL","30","NULL","2"
"1004_326","2014-11-22 11:00:00",1004,103,39.815128,116.17115,"12","25.9","22.8","0.4","52.7","13.9","0","11","NULL","18","NULL","23"
"1004_327","2014-11-23 12:00:00",1004,103,39.815128,116.17115,"126","174.7","93.3","2.1","2","36","2","8","NULL","61","NULL","23"
"1004_328","2014-11-24 11:00:00",1004,103,39.815128,116.17115,"44","60.5","58.1","1.1","15.4","33.1","0","11","NULL","18","NULL","3"
"1004_329","2014-11-25 13:00:00",1004,103,39.815128,116.17115,"164","217.3","127.7","2.5","3.3","51.2","14","6","NULL","56","NULL","24"
"1004_330","2014-11-26 11:00:00",1004,103,39.815128,116.17115,"236","257.4","113.1","3","2","48.6","14","8","NULL","58","NULL","24"
"1004_331","2014-11-27 11:00:00",1004,103,39.815128,116.17115,"31","53.1","50","0.7","26.4","9.8","2","6","NULL","18","NULL","24"
"1004_332","2014-11-28 11:00:00",1004,103,39.815128,116.17115,"98","194.4","78.5","2","13.1","37.2","0","9","NULL","41","NULL","23"
"1004_333","2014-11-29 13:00:00",1004,103,39.815128,116.17115,"295","383.3","114.5","3.9","2","36.9","14","4","NULL","85","NULL","24"
"1004_334","2014-11-30 13:00:00",1004,103,39.815128,116.17115,"23","244.6","24.3","0.2","62.3","5.3","1","6","NULL","14","NULL","24"
"1004_335","2014-12-01 12:00:00",1004,103,39.815128,116.17115,"4","5.7","11.1","0.3","56.1","3","0","0","NULL","16","NULL","24"
"1004_336","2014-12-02 13:00:00",1004,103,39.815128,116.17115,"94","NULL","37.3","1.8","23.3","91.9","0","-2","NULL","26","NULL","23"
"1004_337","2014-12-03 12:00:00",1004,103,39.815128,116.17115,"5","41.3","13.4","0.2","62.2","3.8","0","1","NULL","11","NULL","24"
"1004_338","2014-12-04 13:00:00",1004,103,39.815128,116.17115,"8","66.6","35.6","0.2","65.8","4.7","0","1","NULL","13","NULL","24"
"1004_339","2014-12-05 13:00:00",1004,103,39.815128,116.17115,"66","80.6","44.4","1","47.8","31.6","0","3","NULL","14","NULL","24"
"1004_340","2014-12-06 13:00:00",1004,103,39.815128,116.17115,"22","27.9","48.2","0.7","29.2","18.5","0","4","NULL","16","NULL","24"
"1004_341","2014-12-07 12:00:00",1004,103,39.815128,116.17115,"8","30.5","15.6","0.2","46.7","2","0","5","NULL","14","NULL","24"
"1004_342","2014-12-08 11:00:00",1004,103,39.815128,116.17115,"55","90.5","58.1","1.5","14.2","49.6","0","3","NULL","29","NULL","23"
"1004_343","2014-12-09 13:00:00",1004,103,39.815128,116.17115,"180","229.5","111.8","3.8","4.2","75.6","14","1","NULL","47","NULL","24"
"1004_344","2014-12-10 13:00:00",1004,103,39.815128,116.17115,"NULL","194.4","14.5","0.3","NULL","2.2","0","5","NULL","19","15.5","2"
"1004_345","2014-12-11 12:00:00",1004,103,39.815128,116.17115,"20","NULL","14.8","0.3","67.3","4.9","0","3","NULL","20","8.5","3"
"1004_346","2014-12-12 11:00:00",1004,103,39.815128,116.17115,"4","42.7","14.9","0.2","29.4","NULL","0","3","NULL","16","24","2"
"1004_347","2014-12-13 13:00:00",1004,103,39.815128,116.17115,"34","65.2","28.9","0.7","35.1","16.5","0","4","NULL","17","8.5","23"
"1004_348","2014-12-14 12:00:00",1004,103,39.815128,116.17115,"73","116.9","75.6","1.8","12.5","47.9","0","6","NULL","16","8.5","3"
"1004_349","2014-12-15 11:00:00",1004,103,39.815128,116.17115,"6","61.5","17","0.2","65.8","2","0","3","NULL","20","24","24"
"1004_350","2014-12-16 12:00:00",1004,103,39.815128,116.17115,"7","26.9","20.1","0.2","NULL","2","0","0","NULL","18","15.5","24"
"1004_351","2014-12-17 13:00:00",1004,103,39.815128,116.17115,"156","191.6","80.5","2","40.1","85.7","0","5","NULL","20","8.5","23"
"1004_352","2014-12-18 13:00:00",1004,103,39.815128,116.17115,"137","174","93.3","4","18.8","98.5","14","3","NULL","47","3","1"
